1613865600000,1912.90000000,1915.78000000,1909.11000000,1912.00000000,2007.21644000,1613865659999,3838655.21123290,2186,690.40273000,1320821.72172310,0
1613865660000,1911.70000000,1912.86000000,1896.19000000,1899.08000000,2269.13405000,1613865719999,4317275.25977120,2865,967.37162000,1839972.36282830,0
1613865720000,1899.51000000,1905.45000000,1896.89000000,1897.76000000,2281.47416000,1613865779999,4335977.83434670,2041,896.30029000,1703493.25136080,0
1613865780000,1897.56000000,1899.70000000,1892.85000000,1899.70000000,1323.92858000,1613865839999,2510301.31068350,1887,752.45504000,1426864.68555540,0
1613865840000,1899.70000000,1900.00000000,1891.46000000,1893.22000000,1924.49793000,1613865899999,3646332.02546620,1724,525.74282000,996856.33662190,0
1613865900000,1893.01000000,1893.47000000,1883.35000000,1884.66000000,3732.91321000,1613865959999,7052317.14303860,3336,2202.39482000,4163183.28924140,0
1613865960000,1884.55000000,1893.47000000,1883.01000000,1890.00000000,1704.29837000,1613866019999,3219398.62756560,2434,894.53520000,1689621.12926350,0
1613866020000,1890.00000000,1898.60000000,1886.61000000,1896.99000000,1577.21122000,1613866079999,2984937.70290380,2214,1003.28626000,1899007.88295730,0
1613866080000,1896.87000000,1896.88000000,1891.38000000,1896.33000000,868.73335000,1613866139999,1645722.95424640,1177,472.72673000,895509.38931410,0
1613866140000,1895.68000000,1897.95000000,1892.56000000,1895.15000000,1015.80509000,1613866199999,1925603.85926510,1035,472.92811000,896374.05377330,0
1613866200000,1895.26000000,1895.81000000,1890.87000000,1894.46000000,693.60324000,1613866259999,1313650.93540050,1070,281.63495000,533420.41489940,0
1613866260000,1894.59000000,1898.85000000,1892.31000000,1896.83000000,780.16340000,1613866319999,1479327.97479620,1020,436.96555000,828498.72245070,0
1613866320000,1896.83000000,1901.13000000,1896.31000000,1897.47000000,868.59789000,1613866379999,1649325.87426920,961,395.93531000,751823.03623230,0
1613866380000,1897.41000000,1897.42000000,1893.12000000,1894.03000000,499.36377000,1613866439999,946141.91258350,807,277.83366000,526396.59066050,0
1613866440000,1894.12000000,1895.67000000,1888.00000000,1888.00000000,1305.45349000,1613866499999,2472372.89253910,1129,939.45860000,1779944.73142840,0
1613866500000,1888.40000000,1893.16000000,1888.02000000,1892.14000000,780.35505000,1613866559999,1475984.10234790,970,367.91984000,695833.96647890,0
1613866560000,1891.95000000,1894.99000000,1890.66000000,1892.20000000,506.74204000,1613866619999,959215.07556070,661,226.43424000,428685.87552100,0
1613866620000,1892.25000000,1898.35000000,1892.00000000,1898.35000000,894.14648000,1613866679999,1694823.19125140,886,739.66193000,1402118.61571570,0
1613866680000,1897.79000000,1899.39000000,1893.00000000,1894.72000000,593.54345000,1613866739999,1125357.16475690,803,244.96996000,464563.28871460,0
1613866740000,1894.50000000,1896.44000000,1893.28000000,1896.43000000,548.43102000,1613866799999,1039442.42655620,668,355.95563000,674749.39965780,0
1613866800000,1896.43000000,1898.38000000,1893.91000000,1898.38000000,1866.67148000,1613866859999,3539903.93166680,999,1598.23037000,3030946.15343380,0
1613866860000,1898.18000000,1902.37000000,1896.48000000,1902.37000000,466.47230000,1613866919999,885793.04116770,737,303.04823000,575501.14610750,0
1613866920000,1902.38000000,1907.70000000,1900.36000000,1905.53000000,1561.45779000,1613866979999,2973401.77675140,1253,1030.10509000,1962032.26849810,0
1613866980000,1905.54000000,1912.00000000,1904.93000000,1909.52000000,802.85739000,1613867039999,1532434.65949420,1047,435.83358000,831930.18991920,0
1613867040000,1909.38000000,1910.54000000,1905.29000000,1909.26000000,815.28339000,1613867099999,1555682.33228750,776,478.46522000,913170.75056990,0
1613867100000,1909.26000000,1913.34000000,1909.20000000,1912.24000000,1603.98226000,1613867159999,3066887.89939220,1046,1250.44516000,2390907.57031250,0
1613867160000,1912.62000000,1913.33000000,1907.19000000,1908.14000000,1006.18690000,1613867219999,1922025.65572810,1031,404.93867000,773617.72305760,0
1613867220000,1908.14000000,1910.48000000,1904.84000000,1910.16000000,710.29322000,1613867279999,1354367.68923690,799,427.51608000,815095.41861560,0
1613867280000,1910.15000000,1913.34000000,1909.74000000,1911.45000000,549.26515000,1613867339999,1049851.11795390,600,400.82783000,766129.67815900,0
1613867340000,1911.50000000,1912.91000000,1909.81000000,1910.58000000,598.11751000,1613867399999,1143010.32688270,554,193.68462000,370209.99343030,0
1613867400000,1910.66000000,1913.34000000,1910.27000000,1913.34000000,1162.15617000,1613867459999,2223461.44558580,696,1067.05476000,2041559.38489000,0
1613867460000,1913.34000000,1915.80000000,1912.35000000,1915.38000000,942.50754000,1613867519999,1803647.28922090,837,780.61537000,1493803.12061970,0
1613867520000,1915.38000000,1920.36000000,1915.00000000,1919.53000000,1050.74615000,1613867579999,2016089.01392170,1276,642.08260000,1231834.68661830,0
1613867580000,1919.67000000,1920.88000000,1918.00000000,1918.03000000,2739.35556000,1613867639999,5254792.16219430,1089,456.85132000,876548.25223000,0
1613867640000,1918.03000000,1921.66000000,1918.03000000,1921.27000000,563.11578000,1613867699999,1081132.25776330,753,229.36337000,440360.97382600,0
1613867700000,1921.47000000,1922.38000000,1919.00000000,1919.40000000,811.83355000,1613867759999,1559135.50477150,923,361.41220000,694154.00832270,0
1613867760000,1919.36000000,1919.68000000,1915.61000000,1919.23000000,661.68614000,1613867819999,1269197.09404220,789,317.68646000,609350.39890260,0
1613867820000,1919.56000000,1919.56000000,1915.74000000,1917.67000000,664.33291000,1613867879999,1273806.19917070,715,426.33203000,817492.57067030,0
