1613088000000,183.62000000,184.94000000,183.60000000,184.92000000,11237.79996000,1613088299999,2072343.81784750,3525,6587.06539000,1214453.20549240,0
1613088300000,184.93000000,187.58000000,184.73000000,187.38000000,9403.76738000,1613088599999,1750261.97834140,3451,5284.80601000,983773.33967940,0
1613088600000,187.22000000,188.59000000,186.10000000,186.43000000,12778.70979000,1613088899999,2397775.61176560,3958,6344.43152000,1190918.67122040,0
1613088900000,186.31000000,187.99000000,185.42000000,187.33000000,13663.58373000,1613089199999,2546080.86441490,3951,6152.12655000,1147667.58968590,0
1613089200000,187.39000000,188.10000000,186.36000000,186.66000000,9041.87424000,1613089499999,1691495.06179270,2468,4227.97540000,790869.71308720,0
1613089500000,186.67000000,186.75000000,185.80000000,186.40000000,11740.39038000,1613089799999,2188753.55525890,2407,6207.67296000,1157240.24735880,0
1613089800000,186.41000000,186.69000000,186.00000000,186.55000000,8612.36647000,1613090099999,1604629.07556980,2233,4044.91674000,753621.64328060,0
1613090100000,186.54000000,187.18000000,186.41000000,187.07000000,4640.89571000,1613090399999,866979.62249750,1668,2435.71386000,455067.60167900,0
1613090400000,187.08000000,187.79000000,186.92000000,187.14000000,7972.33733000,1613090699999,1493121.61745840,1949,3171.08130000,593870.23156440,0
1613090700000,187.16000000,187.69000000,186.16000000,186.62000000,13724.25574000,1613090999999,2563453.12071920,2653,5605.07014000,1047527.00434910,0
1613091000000,186.64000000,187.30000000,186.33000000,186.36000000,10489.45324000,1613091299999,1959570.29763820,1896,4121.85938000,770143.10738780,0
1613091300000,186.34000000,186.34000000,184.66000000,185.12000000,8575.31569000,1613091599999,1590078.57668990,2897,3663.75967000,679481.69695330,0
1613091600000,185.10000000,185.10000000,183.17000000,183.81000000,16691.06913000,1613091899999,3070281.80567620,3888,6457.31102000,1187904.97770380,0
1613091900000,183.83000000,185.05000000,183.68000000,184.83000000,5337.16906000,1613092199999,984428.05574660,2015,2555.19981000,471308.14423680,0
1613092200000,184.82000000,185.13000000,184.29000000,184.91000000,5462.80707000,1613092499999,1009070.61752000,1469,2730.74500000,504404.62705110,0
1613092500000,184.93000000,185.41000000,184.72000000,185.26000000,4201.98280000,1613092799999,777603.76828480,1182,2571.17027000,475750.01757740,0
1613092800000,185.27000000,185.55000000,184.13000000,184.36000000,10628.45696000,1613093099999,1963940.77009810,2235,3898.34650000,720551.69194830,0
1613093100000,184.33000000,185.00000000,184.25000000,184.45000000,4136.94091000,1613093399999,763912.35438610,1210,2441.23664000,450707.42466610,0
1613093400000,184.46000000,185.80000000,184.46000000,185.80000000,5375.99861000,1613093699999,995985.32809350,1619,3455.37385000,640111.55923910,0
1613093700000,185.81000000,186.72000000,185.79000000,186.58000000,4422.45358000,1613093999999,823682.35751310,1470,2524.21541000,470105.29623490,0
1613094000000,186.58000000,187.09000000,186.31000000,186.98000000,5109.82088000,1613094299999,954053.60656640,1435,2309.31137000,431201.64730890,0
1613094300000,187.00000000,187.24000000,186.31000000,186.54000000,6297.61011000,1613094599999,1175897.86076980,1666,3138.82107000,585957.61372820,0
1613094600000,186.55000000,186.94000000,186.39000000,186.46000000,3260.18449000,1613094899999,608467.40260350,1008,2170.65806000,405089.45763580,0
1613094900000,186.45000000,187.16000000,186.23000000,187.05000000,4123.93299000,1613095199999,769353.79052830,1120,1884.28979000,351491.81603220,0
1613095200000,187.03000000,187.03000000,185.97000000,186.72000000,3500.81596000,1613095499999,652367.90263880,1314,2145.32206000,399707.05489290,0
1613095500000,186.70000000,187.24000000,186.04000000,187.08000000,4641.95422000,1613095799999,866133.56467110,1190,2344.78410000,437354.33789080,0
1613095800000,187.09000000,187.17000000,186.18000000,186.18000000,2218.55341000,1613096099999,413838.65832960,793,1262.70564000,235491.15258130,0
1613096100000,186.17000000,186.45000000,185.40000000,185.55000000,3783.23357000,1613096399999,703634.82622840,1179,2291.90074000,426265.24107860,0
1613096400000,185.54000000,186.58000000,185.26000000,186.13000000,3779.66663000,1613096699999,703162.26471470,1376,2298.86278000,427725.13442090,0
1613096700000,186.11000000,186.11000000,185.14000000,185.27000000,4206.87530000,1613096999999,780830.84248840,1331,1902.81649000,353194.54981310,0
1613097000000,185.27000000,185.63000000,184.94000000,185.17000000,7316.82748000,1613097299999,1355209.21030150,1844,3342.30797000,619082.62109020,0
1613097300000,185.16000000,185.64000000,184.33000000,185.20000000,6443.48823000,1613097599999,1191694.21915620,1936,3415.95229000,631832.73807190,0
1613097600000,185.21000000,185.32000000,184.58000000,184.93000000,7023.53777000,1613097899999,1299363.49222510,1634,3911.29457000,723493.30013690,0
1613097900000,184.93000000,184.93000000,183.92000000,184.06000000,10944.13701000,1613098199999,2015916.06051990,2460,6690.18501000,1232064.31668120,0
1613098200000,184.06000000,184.83000000,183.76000000,184.35000000,4538.51898000,1613098499999,836200.99965690,1753,2854.57997000,525832.41828920,0
1613098500000,184.36000000,184.71000000,183.95000000,184.51000000,5224.86801000,1613098799999,962621.05387680,1397,2842.06621000,523522.15102750,0
1613098800000,184.50000000,184.52000000,183.70000000,183.99000000,3689.57405000,1613099099999,678902.72106090,1232,2299.25951000,423037.97127390,0
1613099100000,183.99000000,184.08000000,183.55000000,183.69000000,3823.07564000,1613099399999,702849.03939430,1164,1961.70088000,360595.06144490,0
1613099400000,183.69000000,184.31000000,183.29000000,184.24000000,4489.15838000,1613099699999,825231.89404870,1612,1683.74668000,309525.07497800,0
1613099700000,184.24000000,184.73000000,183.19000000,183.23000000,4739.09399000,1613099999999,872218.63185900,1945,2532.66022000,466053.24897010,0
