1615852800000,1.03071000,1.03484000,1.02173000,1.03441000,2572243.60000000,1615853099999,2642002.43374100,3508,980137.40000000,1007061.49718500,0
1615853100000,1.03440000,1.03911000,1.03284000,1.03604000,875664.30000000,1615853399999,907169.65468300,1213,456651.80000000,473156.94967400,0
1615853400000,1.03604000,1.03764000,1.03050000,1.03744000,569577.40000000,1615853699999,588719.03996700,784,335304.70000000,346661.97634400,0
1615853700000,1.03704000,1.03749000,1.03268000,1.03439000,945639.30000000,1615853999999,978989.77776300,880,402551.50000000,416726.33440900,0
1615854000000,1.03448000,1.03640000,1.02431000,1.02701000,1352509.70000000,1615854299999,1391514.96679500,1493,522108.50000000,537105.28855800,0
1615854300000,1.02701000,1.03000000,1.02083000,1.02113000,1841255.30000000,1615854599999,1885596.51571600,1753,882814.00000000,904169.76371300,0
1615854600000,1.02082000,1.02411000,1.01760000,1.01788000,1908358.50000000,1615854899999,1947350.94259500,2296,966728.20000000,986420.57990200,0
1615854900000,1.01826000,1.02249000,1.01753000,1.01844000,1588906.30000000,1615855199999,1620428.41823600,1286,852911.70000000,869797.25053600,0
1615855200000,1.01876000,1.02069000,1.01435000,1.01720000,1672388.00000000,1615855499999,1701556.61388200,1783,670748.40000000,682480.41366200,0
1615855500000,1.01751000,1.01860000,1.01156000,1.01308000,2277696.30000000,1615855799999,2310573.50430700,1994,1211066.60000000,1228526.76307400,0
1615855800000,1.01309000,1.01490000,1.00806000,1.00997000,3861303.70000000,1615856099999,3902660.09672600,3993,1649093.30000000,1667031.69966500,0
1615856100000,1.01002000,1.01474000,1.00869000,1.00945000,2000465.80000000,1615856399999,2022555.12689600,1751,1184844.10000000,1198167.47781300,0
1615856400000,1.00920000,1.01040000,1.00000000,1.00465000,7832895.30000000,1615856699999,7861842.09873000,8175,2680933.00000000,2692153.49988500,0
1615856700000,1.00455000,1.01400000,1.00177000,1.00702000,4255198.90000000,1615856999999,4282034.86015300,4241,1897144.00000000,1909781.61056400,0
1615857000000,1.00739000,1.00967000,1.00133000,1.00778000,3159824.20000000,1615857299999,3175711.29035600,3165,1647395.20000000,1655690.72057800,0
1615857300000,1.00797000,1.01409000,1.00553000,1.01298000,1798558.60000000,1615857599999,1818062.09438700,2368,898861.20000000,908475.31843100,0
1615857600000,1.01291000,1.01342000,1.00900000,1.01222000,1463084.80000000,1615857899999,1479812.36533000,1829,703515.90000000,711562.76392900,0
1615857900000,1.01189000,1.01541000,1.01094000,1.01491000,1697863.20000000,1615858199999,1720846.72618600,1875,809884.10000000,820910.65721500,0
1615858200000,1.01454000,1.01680000,1.01223000,1.01544000,1071839.10000000,1615858499999,1087120.83080700,1418,535150.40000000,542822.58893200,0
1615858500000,1.01583000,1.01900000,1.01497000,1.01900000,1715926.60000000,1615858799999,1746953.84803700,1437,896089.80000000,912418.99666400,0
1615858800000,1.01900000,1.02156000,1.01800000,1.02059000,1812713.80000000,1615859099999,1848706.73814600,2017,988808.60000000,1008362.02864700,0
1615859100000,1.02060000,1.02292000,1.01914000,1.02077000,1033973.80000000,1615859399999,1055863.72742200,1260,446890.80000000,456394.49285500,0
1615859400000,1.02071000,1.02628000,1.02071000,1.02487000,1251659.30000000,1615859699999,1281742.98066200,1277,683761.70000000,699938.00288900,0
1615859700000,1.02519000,1.02887000,1.02342000,1.02840000,659775.60000000,1615859999999,677573.66800400,1019,320821.70000000,329496.98221200,0
1615860000000,1.02840000,1.02963000,1.02352000,1.02813000,912860.10000000,1615860299999,937894.68908200,1153,442109.40000000,454388.51358200,0
1615860300000,1.02830000,1.02950000,1.02400000,1.02754000,921932.10000000,1615860599999,946240.38205200,1013,438415.80000000,450062.35737400,0
1615860600000,1.02735000,1.03000000,1.02487000,1.02996000,696202.40000000,1615860899999,715505.45361100,785,374567.80000000,385049.92225200,0
1615860900000,1.02974000,1.03023000,1.02475000,1.02623000,824386.90000000,1615861199999,847319.80955700,1134,383628.20000000,394443.36860600,0
1615861200000,1.02622000,1.02768000,1.02366000,1.02726000,522388.10000000,1615861499999,536057.60295900,605,193590.50000000,198659.55332300,0
1615861500000,1.02696000,1.02998000,1.02621000,1.02814000,910881.80000000,1615861799999,936833.19874300,895,554916.80000000,570694.29301700,0
1615861800000,1.02804000,1.02835000,1.02391000,1.02798000,685690.80000000,1615862099999,703608.18917000,728,394239.20000000,404594.63614300,0
1615862100000,1.02762000,1.02762000,1.02105000,1.02217000,2174311.50000000,1615862399999,2226741.05347400,1509,568503.60000000,581967.87589800,0
1615862400000,1.02216000,1.02654000,1.02200000,1.02615000,558385.40000000,1615862699999,572011.08714100,609,259856.20000000,266148.18482400,0
1615862700000,1.02615000,1.02684000,1.02267000,1.02294000,474969.20000000,1615862999999,486591.59949800,696,193356.60000000,198061.92929500,0
1615863000000,1.02280000,1.02485000,1.02108000,1.02164000,745713.80000000,1615863299999,762822.59471500,775,343928.40000000,351876.65175800,0
1615863300000,1.02178000,1.02535000,1.02151000,1.02531000,545694.10000000,1615863599999,558576.78283200,580,318529.20000000,326004.05615600,0
1615863600000,1.02508000,1.02881000,1.02506000,1.02608000,739428.80000000,1615863899999,759677.73160700,1034,375038.20000000,385195.10566400,0
1615863900000,1.02601000,1.02702000,1.02413000,1.02425000,758599.00000000,1615864199999,778146.44356300,761,251491.90000000,257999.51464100,0
1615864200000,1.02425000,1.02492000,1.01952000,1.02150000,1004794.80000000,1615864499999,1026839.33231000,1124,299660.60000000,306226.44874100,0
