1614211200000,1623.16000000,1633.63000000,1621.79000000,1629.18000000,4455.59170000,1614211499999,7255328.08155820,4911,2014.45157000,3280434.25232010,0
1614211500000,1629.18000000,1629.89000000,1619.41000000,1619.79000000,2572.91470000,1614211799999,4177166.03487420,3037,1215.94483000,1974591.97251040,0
1614211800000,1619.80000000,1626.30000000,1619.04000000,1619.06000000,2710.08314000,1614212099999,4395996.09817930,2738,1252.13809000,2031288.89456980,0
1614212100000,1619.05000000,1640.00000000,1616.00000000,1639.64000000,4877.25645000,1614212399999,7940477.86379250,4922,2466.82418000,4020045.08300730,0
1614212400000,1639.84000000,1647.40000000,1635.63000000,1644.48000000,5952.02968000,1614212699999,9780069.14784670,5131,3380.40095000,5555028.92081270,0
1614212700000,1644.50000000,1648.29000000,1641.63000000,1645.13000000,6247.22282000,1614212999999,10274922.77974040,4368,3055.13965000,5025111.85288890,0
1614213000000,1645.07000000,1646.68000000,1638.46000000,1640.01000000,4132.74907000,1614213299999,6793225.19061430,4030,2137.08803000,3513243.29065500,0
1614213300000,1640.00000000,1645.31000000,1638.88000000,1644.73000000,2894.18159000,1614213599999,4754157.90991740,2952,1339.87513000,2200780.04571510,0
1614213600000,1644.77000000,1656.06000000,1642.97000000,1652.14000000,5502.80806000,1614213899999,9067979.54028080,4903,2894.87841000,4771168.42816660,0
1614213900000,1652.15000000,1657.89000000,1646.15000000,1648.47000000,3766.03210000,1614214199999,6216321.10076500,3822,2098.98547000,3464653.87843580,0
1614214200000,1648.47000000,1651.65000000,1645.00000000,1649.98000000,3263.31597000,1614214499999,5379261.22913700,2607,1335.15588000,2201162.58067640,0
1614214500000,1649.99000000,1657.46000000,1646.71000000,1651.93000000,2591.53880000,1614214799999,4282174.07276710,2314,1212.88626000,2003923.51579390,0
1614214800000,1651.85000000,1651.85000000,1645.51000000,1646.24000000,2209.18386000,1614215099999,3642246.56097180,2335,967.82448000,1595592.17188150,0
1614215100000,1646.24000000,1650.56000000,1645.67000000,1649.96000000,1717.18944000,1614215399999,2830300.68500650,1908,888.28262000,1463904.80597920,0
1614215400000,1649.96000000,1656.80000000,1648.26000000,1649.75000000,3777.66217000,1614215699999,6239648.95543020,3131,2236.53158000,3693540.89517460,0
1614215700000,1649.77000000,1650.36000000,1642.00000000,1644.72000000,3199.98582000,1614215999999,5264550.64671990,2823,1607.45231000,2644263.96819330,0
1614216000000,1644.72000000,1647.32000000,1642.43000000,1646.43000000,2087.53646000,1614216299999,3434129.43290050,1952,1101.03109000,1811347.38460480,0
1614216300000,1646.34000000,1650.55000000,1643.85000000,1650.55000000,1506.58472000,1614216599999,2480773.62675560,1571,690.32462000,1136689.61856850,0
1614216600000,1650.54000000,1652.62000000,1646.13000000,1649.27000000,2745.19504000,1614216899999,4529279.99990620,2525,1647.53184000,2718265.75382460,0
1614216900000,1649.28000000,1649.81000000,1642.79000000,1648.01000000,1720.31164000,1614217199999,2833138.39680000,1718,915.08227000,1506825.28926030,0
1614217200000,1648.01000000,1648.40000000,1643.06000000,1645.92000000,964.94162000,1614217499999,1588756.11974910,1231,461.10580000,759116.63361300,0
1614217500000,1646.00000000,1646.34000000,1631.99000000,1631.99000000,2857.15081000,1614217799999,4682214.29330800,2994,1106.85651000,1814189.29225140,0
1614217800000,1631.99000000,1637.20000000,1625.97000000,1631.34000000,3954.09618000,1614218099999,6454480.49516480,3711,1835.51750000,2996578.67360870,0
1614218100000,1631.50000000,1634.87000000,1627.80000000,1629.35000000,2787.90251000,1614218399999,4547259.96625860,2695,1327.39749000,2164977.70649550,0
1614218400000,1629.31000000,1640.90000000,1625.34000000,1640.44000000,4169.64858000,1614218699999,6817395.95606820,3158,1612.11365000,2636588.47473410,0
1614218700000,1640.35000000,1641.71000000,1636.69000000,1639.01000000,1864.48333000,1614218999999,3056618.54613910,1699,960.69204000,1574932.99915820,0
1614219000000,1639.01000000,1641.25000000,1635.44000000,1637.76000000,2135.76699000,1614219299999,3498639.88586230,1631,875.63673000,1434396.14075180,0
1614219300000,1638.01000000,1645.00000000,1635.86000000,1640.20000000,1691.37868000,1614219599999,2775091.77413190,1878,835.47275000,1371114.58686700,0
1614219600000,1640.06000000,1642.87000000,1634.33000000,1634.47000000,1661.29894000,1614219899999,2722629.29204510,1742,835.16687000,1368699.50433990,0
1614219900000,1634.63000000,1636.00000000,1624.60000000,1625.97000000,4717.34610000,1614220199999,7676831.12988610,3272,2339.48290000,3805575.84315460,0
1614220200000,1625.98000000,1632.68000000,1625.46000000,1632.67000000,3641.68807000,1614220499999,5933453.08463510,2355,1360.19639000,2215631.18656820,0
1614220500000,1632.51000000,1634.38000000,1629.13000000,1633.00000000,2025.33186000,1614220799999,3305293.08920760,1870,775.26611000,1265313.96363730,0
1614220800000,1633.00000000,1638.13000000,1630.93000000,1634.81000000,1975.72793000,1614221099999,3229226.25684230,2115,873.88172000,1428027.19001940,0
1614221100000,1634.80000000,1634.80000000,1626.51000000,1631.32000000,1858.11616000,1614221399999,3029073.75134030,2258,774.81812000,1262982.72439030,0
1614221400000,1631.36000000,1634.97000000,1626.83000000,1634.68000000,1796.21102000,1614221699999,2931667.14098200,2159,803.60970000,1311486.49009050,0
1614221700000,1634.64000000,1634.64000000,1627.95000000,1631.71000000,1940.15319000,1614221999999,3165703.71985990,1747,920.37994000,1501851.57908830,0
1614222000000,1631.63000000,1631.83000000,1621.06000000,1621.27000000,3753.88438000,1614222299999,6099566.55378010,2719,1873.40313000,3043770.50150230,0
